Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
5,4294967295,1,47,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSARandomNormal,dynamic,DSA_SQE,1775885424228162.176	,3.021,0,0,0,NO,N/A,N/A,N/A,"""1,4096""",FLOAT,ND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,4294967295,8458,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424531125.160	,2.521,7.879000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112,58701,0.034,0.031,0.755,0.679,0.142,0.127,0.15,0.135,0.0,0.000
5,4294967295,8460,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424531620.329	,1.060,492.479000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,805,0.031,0.063,0.294,0.602,0.001,0.002,0.124,0.253,0.0,0.000
5,4294967295,8461,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424531661.998	,3.921,40.690000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.635,69573,0.228,0.087,1.663,0.631,0.317,0.12,0.768,0.291,0.27,0.103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.769
5,4294967295,8462,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424531696.626	,4.561,30.829000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.973,181501,0.095,0.032,2.421,0.814,0.3,0.101,0.194,0.065,0.0,0.000
5,4294967295,8463,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424531720.711	,2.581,19.439000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104,58271,0.034,0.031,0.755,0.684,0.136,0.123,0.148,0.134,0.0,0.000
5,4294967295,8466,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424531817.312	,1.001,93.919000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,720,0.031,0.071,0.263,0.603,0.001,0.003,0.109,0.25,0.0,0.000
5,4294967295,8467,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424531829.235	,3.821,10.999000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.537,66987,0.228,0.09,1.608,0.634,0.318,0.126,0.723,0.285,0.273,0.108,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.125
5,4294967295,8468,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424531841.418	,3.840,8.429000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321,141681,0.095,0.041,1.793,0.773,0.322,0.139,0.147,0.063,0.0,0.000
5,4294967295,8469,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424531852.620	,2.141,7.160000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911,48091,0.034,0.037,0.533,0.585,0.151,0.166,0.161,0.177,0.0,0.000
5,4294967295,8472,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424531918.275	,0.980,63.609000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,679,0.031,0.075,0.247,0.599,0.001,0.003,0.101,0.246,0.0,0.000
5,4294967295,8473,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424531931.537	,3.641,12.270000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.413,63691,0.228,0.095,1.467,0.608,0.318,0.132,0.737,0.306,0.271,0.113,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.008
5,4294967295,8474,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424531943.300	,3.801,8.109000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.284,139425,0.095,0.042,1.765,0.773,0.277,0.121,0.183,0.08,0.0,0.000
5,4294967295,8475,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424531961.064	,2.380,13.949000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041,54984,0.034,0.033,0.676,0.649,0.137,0.132,0.163,0.157,0.0,0.000
5,4294967295,8478,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532020.597	,1.160,57.120000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,997,0.031,0.051,0.407,0.674,0.001,0.002,0.125,0.207,0.0,0.000
5,4294967295,8479,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532024.198	,3.901,2.590000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.611,68924,0.228,0.087,1.651,0.632,0.316,0.121,0.757,0.29,0.27,0.103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.540
5,4294967295,8480,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532034.620	,4.061,6.349000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473,151004,0.095,0.039,1.962,0.793,0.274,0.111,0.18,0.073,0.0,0.000
5,4294967295,8481,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532047.403	,2.280,8.939000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,52100,0.034,0.034,0.635,0.643,0.138,0.14,0.149,0.151,0.0,0.000
5,4294967295,8484,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532107.256	,1.040,57.470000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468,773,0.031,0.066,0.275,0.586,0.001,0.003,0.123,0.263,0.0,0.000
5,4294967295,8485,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532118.279	,3.820,9.960000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.55,67307,0.229,0.09,1.602,0.628,0.318,0.125,0.741,0.291,0.271,0.106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.393
5,4294967295,8486,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532130.421	,4.001,8.430000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564,156545,0.095,0.037,2.056,0.802,0.281,0.11,0.168,0.066,0.0,0.000
5,4294967295,8487,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532154.507	,2.460,19.999000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118,59015,0.034,0.03,0.722,0.646,0.182,0.163,0.148,0.133,0.0,0.000
5,4294967295,8490,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532198.676	,0.980,41.790000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,725,0.031,0.07,0.265,0.603,0.001,0.003,0.11,0.25,0.0,0.000
5,4294967295,8491,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532209.499	,4.181,9.770000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.752,72645,0.229,0.083,1.822,0.662,0.318,0.116,0.719,0.261,0.271,0.098,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.652
5,4294967295,8492,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532229.663	,4.181,16.069000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526,154232,0.095,0.038,2.022,0.8,0.27,0.107,0.175,0.069,0.0,0.000
5,4294967295,8493,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532240.345	,2.521,6.319000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077,56850,0.034,0.032,0.723,0.672,0.131,0.122,0.157,0.145,0.0,0.000
5,4294967295,8496,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532291.437	,0.980,48.729000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,709,0.031,0.072,0.266,0.619,0.001,0.003,0.1,0.233,0.0,0.000
5,4294967295,8497,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532302.739	,3.681,10.270000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.411,63645,0.228,0.095,1.466,0.608,0.317,0.131,0.735,0.305,0.274,0.114,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.394
5,4294967295,8498,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532315.342	,4.161,8.819000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.542,155160,0.095,0.037,2.026,0.797,0.304,0.12,0.152,0.06,0.0,0.000
5,4294967295,8499,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532329.485	,2.381,10.089000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008,53246,0.034,0.034,0.643,0.638,0.138,0.137,0.161,0.16,0.0,0.000
5,4294967295,8502,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532382.177	,1.040,50.369000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468,772,0.031,0.066,0.272,0.582,0.001,0.003,0.125,0.268,0.0,0.000
5,4294967295,8503,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532395.840	,3.700,12.460000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.39,63105,0.229,0.096,1.454,0.608,0.319,0.134,0.727,0.304,0.271,0.113,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.683
5,4294967295,8504,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532399.560	,3.821,0.050000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.293,139987,0.095,0.042,1.817,0.792,0.27,0.118,0.148,0.064,0.0,0.000
5,4294967295,8505,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532412.983	,2.241,9.679000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,50887,0.034,0.035,0.606,0.629,0.135,0.14,0.157,0.163,0.0,0.000
5,4294967295,8508,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532478.338	,1.000,63.009000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,727,0.031,0.07,0.247,0.56,0.001,0.003,0.124,0.281,0.0,0.000
5,4294967295,8509,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532480.798	,3.641,1.500000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.544,67167,0.228,0.09,1.518,0.597,0.317,0.125,0.813,0.32,0.27,0.106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.901
5,4294967295,8510,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532496.002	,4.421,11.609000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363,144253,0.095,0.04,1.925,0.815,0.235,0.099,0.145,0.061,0.0,0.000
5,4294967295,8511,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532509.445	,2.380,9.079000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054,55640,0.034,0.032,0.686,0.651,0.145,0.138,0.157,0.149,0.0,0.000
5,4294967295,8514,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532564.457	,1.000,52.620000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,755,0.031,0.068,0.284,0.62,0.001,0.003,0.109,0.238,0.0,0.000
5,4294967295,8515,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532578.020	,4.121,12.500000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.779,73358,0.229,0.082,1.83,0.659,0.318,0.114,0.741,0.267,0.271,0.098,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.942
5,4294967295,8516,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532590.362	,4.221,8.129000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598,158604,0.095,0.037,2.065,0.795,0.295,0.114,0.179,0.069,0.0,0.000
5,4294967295,8517,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532600.305	,2.300,5.779000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,52206,0.034,0.034,0.63,0.637,0.14,0.141,0.154,0.156,0.0,0.000
5,4294967295,8520,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532652.936	,0.960,50.450000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,673,0.031,0.076,0.243,0.596,0.001,0.003,0.101,0.248,0.0,0.000
5,4294967295,8521,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532667.839	,3.801,13.790000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.574,67959,0.228,0.089,1.606,0.624,0.319,0.124,0.761,0.296,0.273,0.106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.180
5,4294967295,8522,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532678.422	,4.361,6.949000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,161717,0.095,0.036,2.152,0.812,0.278,0.105,0.161,0.061,0.0,0.000
5,4294967295,8523,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532692.005	,2.320,9.139000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004,53035,0.034,0.034,0.643,0.64,0.143,0.142,0.153,0.153,0.0,0.000
5,4294967295,8526,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532745.156	,1.001,50.930000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,761,0.031,0.067,0.265,0.576,0.001,0.003,0.125,0.271,0.0,0.000
5,4294967295,8527,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532755.879	,4.001,9.749000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.632,69492,0.228,0.087,1.703,0.647,0.32,0.121,0.721,0.274,0.273,0.104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.632
5,4294967295,8528,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532769.462	,3.781,9.499000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389,145863,0.095,0.04,1.775,0.743,0.408,0.171,0.148,0.062,0.0,0.000
5,4294967295,8529,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532775.543	,2.361,2.219000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049,55400,0.034,0.032,0.698,0.665,0.131,0.125,0.155,0.148,0.0,0.000
5,4294967295,8532,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532831.515	,1.041,53.639000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,767,0.031,0.066,0.27,0.58,0.001,0.003,0.125,0.269,0.0,0.000
5,4294967295,8533,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532842.998	,3.681,10.459000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.462,64988,0.227,0.092,1.482,0.602,0.317,0.129,0.767,0.312,0.278,0.113,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.500
5,4294967295,8534,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532854.421	,4.621,7.819000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187,194567,0.095,0.03,2.665,0.836,0.312,0.098,0.151,0.047,0.0,0.000
5,4294967295,8535,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532865.163	,2.440,6.129000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044,55108,0.034,0.033,0.685,0.656,0.139,0.133,0.155,0.148,0.0,0.000
5,4294967295,8538,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424532920.535	,0.960,52.810000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,718,0.031,0.071,0.261,0.6,0.001,0.003,0.109,0.251,0.0,0.000
5,4294967295,8539,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424532944.220	,3.861,22.790000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.675,70612,0.229,0.085,1.677,0.627,0.318,0.119,0.784,0.293,0.274,0.102,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.420
5,4294967295,8540,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424532951.502	,3.801,3.389000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357,143892,0.095,0.04,1.814,0.77,0.337,0.143,0.147,0.062,0.0,0.000
5,4294967295,8541,47,aclnnRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1775885424532962.844	,2.101,7.449000,32,0,NO,"""256,256""",FLOAT16,ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906,47817,0.034,0.037,0.536,0.591,0.144,0.159,0.161,0.178,0.0,0.000
5,4294967295,8544,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424533013.496	,0.980,48.649000,1,0,NO,"""256""",FLOAT16,ND,"""256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,736,0.031,0.069,0.282,0.632,0.001,0.003,0.101,0.226,0.0,0.000
5,4294967295,8545,47,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1775885424533015.496	,3.841,1.020000,16,0,NO,"""256,256;256,256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,2.601,68662,0.228,0.088,1.638,0.63,0.318,0.122,0.754,0.29,0.271,0.104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.170
5,4294967295,8546,47,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775885424533028.939	,4.561,9.659000,37,0,NO,"""256,256;256""",FLOAT16;FLOAT16,ND;ND,"""256,256""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,172176,0.095,0.034,2.301,0.816,0.295,0.105,0.165,0.059,0.0,0.000
