Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2829,30.379,1775810567739709.298	,1775810567739739.677	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2830,30.799,1775810567739739.697	,1775810567739770.497	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2831,30.899,1775810567739770.517	,1775810567739801.416	
4,N/A,MEMCPY_ASYNC,47,2832,3.059,1775810567739979.672	,1775810567739982.732	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,2833,791.384,1775810567739994.392	,1775810567740785.776	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,2834,28.059,1775810567740785.796	,1775810567740813.856	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2835,54.218,1775810567740813.876	,1775810567740868.095	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2836,53.658,1775810567740868.115	,1775810567740921.774	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2837,53.618,1775810567740921.794	,1775810567740975.413	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2838,54.098,1775810567740975.453	,1775810567741029.551	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2839,54.278,1775810567741029.571	,1775810567741083.850	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2840,53.738,1775810567741083.870	,1775810567741137.609	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2841,53.698,1775810567741137.629	,1775810567741191.328	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2842,55.018,1775810567741191.348	,1775810567741246.367	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2843,53.898,1775810567741246.407	,1775810567741300.306	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2844,53.718,1775810567741300.326	,1775810567741354.045	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2845,53.738,1775810567741407.844	,1775810567741461.583	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2846,54.478,1775810567741461.603	,1775810567741516.082	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2847,54.158,1775810567741516.102	,1775810567741570.261	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2848,53.998,1775810567741570.301	,1775810567741624.300	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2849,54.158,1775810567741624.320	,1775810567741678.479	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2850,54.398,1775810567741678.499	,1775810567741732.897	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2851,54.658,1775810567741732.937	,1775810567741787.596	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2852,54.218,1775810567741787.616	,1775810567741841.835	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2853,54.438,1775810567741841.855	,1775810567741896.294	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2854,54.378,1775810567741896.334	,1775810567741950.713	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2855,54.418,1775810567741950.733	,1775810567742005.152	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2856,54.098,1775810567742005.192	,1775810567742059.291	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2857,54.118,1775810567742059.311	,1775810567742113.430	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2858,54.538,1775810567742113.470	,1775810567742168.009	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2859,54.618,1775810567742168.029	,1775810567742222.648	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2860,54.498,1775810567742222.668	,1775810567742277.167	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2861,54.138,1775810567742277.207	,1775810567742331.345	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2862,54.598,1775810567742331.385	,1775810567742385.984	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2863,54.638,1775810567742386.004	,1775810567742440.643	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2864,53.618,1775810567742440.683	,1775810567742494.302	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2865,53.618,1775810567742494.322	,1775810567742547.941	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2866,54.078,1775810567742547.961	,1775810567742602.040	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2867,54.058,1775810567742602.060	,1775810567742656.119	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2868,54.158,1775810567742656.159	,1775810567742710.318	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2869,53.658,1775810567742710.358	,1775810567742764.017	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2870,54.078,1775810567742764.057	,1775810567742818.136	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2871,54.058,1775810567742818.156	,1775810567742872.215	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2872,53.658,1775810567742872.255	,1775810567742925.914	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2873,53.678,1775810567742925.934	,1775810567742979.613	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2874,54.198,1775810567742979.633	,1775810567743033.831	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2875,54.178,1775810567743033.851	,1775810567743088.030	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2876,53.658,1775810567743088.050	,1775810567743141.709	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2877,54.078,1775810567743141.749	,1775810567743195.828	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2878,54.118,1775810567743195.848	,1775810567743249.967	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2879,54.098,1775810567743249.987	,1775810567743304.086	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2880,54.138,1775810567743304.106	,1775810567743358.245	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2881,54.218,1775810567743358.265	,1775810567743412.484	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2882,54.558,1775810567743412.504	,1775810567743467.063	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2883,54.138,1775810567743467.083	,1775810567743521.222	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2884,54.178,1775810567743521.242	,1775810567743575.421	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2885,54.198,1775810567743575.441	,1775810567743629.640	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2886,54.698,1775810567743629.660	,1775810567743684.358	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2887,54.518,1775810567743684.378	,1775810567743738.897	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2888,54.038,1775810567743738.937	,1775810567743792.976	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2889,53.998,1775810567743792.996	,1775810567743846.995	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2890,54.398,1775810567743847.015	,1775810567743901.414	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2891,54.298,1775810567743901.454	,1775810567743955.753	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2892,54.058,1775810567743955.773	,1775810567744009.832	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2893,54.118,1775810567744009.872	,1775810567744063.991	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2894,54.298,1775810567744064.011	,1775810567744118.310	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2895,54.338,1775810567744118.330	,1775810567744172.669	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2896,53.718,1775810567744172.709	,1775810567744226.428	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2897,53.698,1775810567744226.448	,1775810567744280.147	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2898,53.878,1775810567744280.167	,1775810567744334.045	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2899,54.178,1775810567744334.085	,1775810567744388.264	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2900,54.138,1775810567744388.284	,1775810567744442.423	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2901,53.718,1775810567744442.443	,1775810567744496.162	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2902,54.138,1775810567744496.182	,1775810567744550.321	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2903,54.178,1775810567744550.341	,1775810567744604.520	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2904,53.618,1775810567744604.540	,1775810567744658.159	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2905,53.698,1775810567744658.199	,1775810567744711.898	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2906,54.138,1775810567744711.918	,1775810567744766.057	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2907,53.558,1775810567744766.077	,1775810567744819.636	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2908,53.678,1775810567744819.656	,1775810567744873.335	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2909,53.638,1775810567744873.355	,1775810567744926.994	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2910,54.138,1775810567744927.014	,1775810567744981.153	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2911,55.018,1775810567744981.173	,1775810567745036.191	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2912,54.218,1775810567745036.211	,1775810567745090.430	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2913,54.338,1775810567745090.450	,1775810567745144.789	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2914,54.758,1775810567745144.809	,1775810567745199.568	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2915,54.558,1775810567745199.608	,1775810567745254.167	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2916,54.138,1775810567745254.187	,1775810567745308.326	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2917,54.478,1775810567745308.366	,1775810567745362.845	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2918,54.518,1775810567745362.865	,1775810567745417.384	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2919,54.598,1775810567745417.424	,1775810567745472.023	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2920,54.138,1775810567745472.043	,1775810567745526.182	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2921,53.998,1775810567745526.202	,1775810567745580.201	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2922,54.438,1775810567745580.221	,1775810567745634.659	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2923,54.458,1775810567745634.679	,1775810567745689.138	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2924,54.358,1775810567745689.158	,1775810567745743.517	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2925,53.978,1775810567745743.537	,1775810567745797.516	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2926,54.318,1775810567745797.536	,1775810567745851.855	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2927,54.298,1775810567745851.895	,1775810567745906.194	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2928,53.778,1775810567745906.234	,1775810567745960.013	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2929,53.718,1775810567745960.033	,1775810567746013.752	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2930,54.158,1775810567746013.792	,1775810567746067.951	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2931,54.198,1775810567746067.971	,1775810567746122.170	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2932,54.378,1775810567746122.190	,1775810567746176.569	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2933,53.718,1775810567746176.589	,1775810567746230.308	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2934,54.138,1775810567746230.348	,1775810567746284.486	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2935,54.118,1775810567746284.506	,1775810567746338.625	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2936,53.778,1775810567746338.645	,1775810567746392.424	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2937,55.478,1775810567746392.464	,1775810567746447.943	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2938,54.218,1775810567746447.963	,1775810567746502.182	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2939,54.098,1775810567746502.202	,1775810567746556.301	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2940,53.578,1775810567746556.321	,1775810567746609.900	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2941,54.058,1775810567746609.920	,1775810567746663.979	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2942,54.058,1775810567746663.999	,1775810567746718.058	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2943,54.058,1775810567746718.078	,1775810567746772.137	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2944,53.638,1775810567746772.157	,1775810567746825.796	
4,N/A,MEMCPY_ASYNC,47,2945,2.959,1775810567746998.732	,1775810567747001.692	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,2946,1384.172,1775810567747012.932	,1775810567748397.104	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,2947,64.118,1775810567748397.124	,1775810567748461.243	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2948,116.537,1775810567748461.283	,1775810567748577.821	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2949,106.397,1775810567748577.841	,1775810567748684.239	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2950,106.817,1775810567748684.259	,1775810567748791.076	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2951,107.897,1775810567748791.096	,1775810567748898.994	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2952,106.477,1775810567748899.014	,1775810567749005.492	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2953,107.537,1775810567749005.512	,1775810567749113.050	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2954,107.637,1775810567749113.070	,1775810567749220.708	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2955,108.057,1775810567749220.728	,1775810567749328.786	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2956,106.437,1775810567749328.806	,1775810567749435.244	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2957,107.757,1775810567749435.264	,1775810567749543.021	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2958,107.917,1775810567749611.740	,1775810567749719.658	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2959,107.677,1775810567749719.698	,1775810567749827.376	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2960,109.397,1775810567749827.396	,1775810567749936.793	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2961,107.917,1775810567749936.813	,1775810567750044.731	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2962,109.377,1775810567750044.771	,1775810567750154.149	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2963,108.457,1775810567750154.169	,1775810567750262.627	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2964,107.757,1775810567750262.647	,1775810567750370.405	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2965,109.277,1775810567750370.445	,1775810567750479.723	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2966,108.257,1775810567750479.743	,1775810567750588.000	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2967,108.137,1775810567750588.020	,1775810567750696.158	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2968,109.617,1775810567750696.178	,1775810567750805.796	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2969,109.577,1775810567750805.836	,1775810567750915.414	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2970,108.477,1775810567750915.434	,1775810567751023.912	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2971,109.357,1775810567751023.932	,1775810567751133.290	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2972,109.557,1775810567751133.330	,1775810567751242.887	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2973,107.777,1775810567751242.907	,1775810567751350.685	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2974,108.397,1775810567751350.705	,1775810567751459.103	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2975,108.297,1775810567751459.123	,1775810567751567.421	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2976,107.477,1775810567751567.441	,1775810567751674.919	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2977,107.457,1775810567751674.939	,1775810567751782.397	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2978,106.737,1775810567751782.417	,1775810567751889.154	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2979,107.637,1775810567751889.174	,1775810567751996.812	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2980,107.777,1775810567751996.832	,1775810567752104.610	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2981,107.997,1775810567752104.630	,1775810567752212.628	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2982,107.037,1775810567752212.648	,1775810567752319.686	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2983,107.837,1775810567752319.706	,1775810567752427.544	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2984,107.497,1775810567752427.584	,1775810567752535.082	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2985,107.357,1775810567752535.102	,1775810567752642.459	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2986,107.777,1775810567752642.499	,1775810567752750.277	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2987,107.097,1775810567752750.297	,1775810567752857.395	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2988,107.977,1775810567752857.435	,1775810567752965.413	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2989,107.517,1775810567752965.433	,1775810567753072.951	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2990,107.717,1775810567753072.971	,1775810567753180.689	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2991,107.857,1775810567753180.709	,1775810567753288.567	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2992,109.457,1775810567753288.607	,1775810567753398.064	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2993,107.897,1775810567753398.084	,1775810567753505.982	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2994,109.817,1775810567753506.002	,1775810567753615.820	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2995,108.237,1775810567753615.840	,1775810567753724.078	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2996,108.157,1775810567753724.098	,1775810567753832.256	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2997,108.397,1775810567753832.276	,1775810567753940.674	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2998,108.237,1775810567753940.694	,1775810567754048.931	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,2999,108.197,1775810567754048.951	,1775810567754157.149	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3000,109.557,1775810567754157.169	,1775810567754266.727	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3001,107.877,1775810567754266.747	,1775810567754374.625	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3002,108.457,1775810567754374.645	,1775810567754483.103	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3003,108.317,1775810567754483.123	,1775810567754591.440	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3004,109.497,1775810567754591.460	,1775810567754700.958	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3005,108.437,1775810567754700.978	,1775810567754809.416	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3006,109.057,1775810567754809.436	,1775810567754918.494	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3007,109.997,1775810567754918.534	,1775810567755028.532	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3008,106.157,1775810567755028.552	,1775810567755134.710	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3009,106.397,1775810567755134.730	,1775810567755241.128	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3010,107.897,1775810567755241.148	,1775810567755349.045	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3011,107.537,1775810567755349.065	,1775810567755456.603	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3012,106.457,1775810567755456.623	,1775810567755563.081	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3013,106.537,1775810567755563.101	,1775810567755669.639	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3014,107.957,1775810567755669.659	,1775810567755777.617	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3015,108.957,1775810567755777.637	,1775810567755886.595	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3016,106.237,1775810567755886.615	,1775810567755992.852	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,47,3017,106.177,1775810567755992.892	,1775810567756099.070	
