Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
4,4294967295,2616,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567727940.713	,1.240,0.060000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,4100,0.034,0.055,0.287,0.461,0.124,0.2,0.148,0.239,0.0,0.000
4,4294967295,2617,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567727941.973	,176.016,0.010000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.569,11323526,128.424,0.749,39.999,0.233,26.84,0.156,21.987,0.128,0.0,0.000
4,4294967295,2618,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728118.009	,1.240,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,4248,0.034,0.053,0.323,0.502,0.118,0.184,0.143,0.222,0.0,0.000
4,4294967295,2619,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728119.289	,1.260,0.010000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,4104,0.034,0.055,0.285,0.458,0.119,0.191,0.152,0.245,0.0,0.000
4,4294967295,2620,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567728120.589	,175.557,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.565,11323318,128.424,0.749,40.013,0.233,26.907,0.157,21.933,0.128,0.0,0.000
4,4294967295,2621,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728296.186	,1.240,0.193000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,4146,0.034,0.054,0.299,0.476,0.126,0.2,0.142,0.226,0.0,0.000
4,4294967295,2622,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728297.446	,1.300,0.010000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,4300,0.034,0.052,0.315,0.484,0.119,0.182,0.153,0.235,0.0,0.000
4,4294967295,2623,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567728298.786	,177.476,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.515,11386008,128.424,0.744,40.304,0.234,26.628,0.154,22.779,0.132,0.0,0.000
4,4294967295,2624,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728476.282	,1.340,0.024000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,4284,0.034,0.052,0.317,0.489,0.12,0.185,0.141,0.218,0.0,0.000
4,4294967295,2625,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728477.662	,1.320,0.160000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,4172,0.034,0.054,0.296,0.469,0.117,0.186,0.159,0.251,0.0,0.000
4,4294967295,2626,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567728479.002	,176.917,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.777,11403293,128.424,0.743,40.568,0.235,27.111,0.157,22.687,0.131,0.0,0.000
4,4294967295,2627,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728655.939	,1.280,0.083000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,4239,0.034,0.053,0.315,0.491,0.122,0.19,0.144,0.224,0.0,0.000
4,4294967295,2628,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728657.239	,1.320,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,4219,0.034,0.053,0.294,0.461,0.127,0.199,0.152,0.237,0.0,0.000
4,4294967295,2629,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567728658.579	,175.956,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.602,11391707,128.424,0.744,40.313,0.234,26.713,0.155,22.821,0.132,0.0,0.000
4,4294967295,2630,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728834.555	,1.280,0.044000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,4182,0.034,0.054,0.308,0.486,0.122,0.192,0.147,0.233,0.0,0.000
4,4294967295,2631,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567728835.875	,1.240,0.220000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631,4165,0.034,0.054,0.297,0.47,0.124,0.197,0.148,0.235,0.0,0.000
4,4294967295,2632,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567728837.135	,175.397,0.010000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.709,11332811,128.424,0.748,40.203,0.234,26.824,0.156,21.973,0.128,0.0,0.000
4,4294967295,2633,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729012.552	,1.240,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,4249,0.034,0.053,0.324,0.503,0.118,0.184,0.142,0.221,0.0,0.000
4,4294967295,2634,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729013.812	,1.280,0.010000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618,4082,0.034,0.055,0.281,0.455,0.119,0.193,0.152,0.246,0.0,0.000
4,4294967295,2635,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567729015.112	,175.616,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.874,11343681,128.424,0.747,40.408,0.235,26.768,0.156,22.002,0.128,0.0,0.000
4,4294967295,2636,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729190.748	,1.260,0.134000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,4239,0.034,0.053,0.314,0.489,0.125,0.195,0.142,0.221,0.0,0.000
4,4294967295,2637,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729192.028	,1.280,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,4301,0.034,0.052,0.316,0.485,0.119,0.182,0.152,0.234,0.0,0.000
4,4294967295,2638,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567729193.328	,176.696,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.528,11386878,128.424,0.744,40.415,0.234,26.376,0.153,22.781,0.132,0.0,0.000
4,4294967295,2639,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729370.044	,1.280,0.054000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609,4022,0.034,0.056,0.279,0.457,0.12,0.196,0.141,0.231,0.0,0.000
4,4294967295,2640,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729371.364	,1.300,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,4152,0.034,0.054,0.294,0.467,0.117,0.185,0.158,0.252,0.0,0.000
4,4294967295,2641,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567729372.684	,176.617,0.200000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.252,11368635,128.424,0.746,39.948,0.232,27.143,0.158,22.653,0.132,0.0,0.000
4,4294967295,2642,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729549.321	,1.260,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,4189,0.034,0.053,0.308,0.486,0.123,0.193,0.143,0.226,0.0,0.000
4,4294967295,2643,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729550.601	,1.340,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,4362,0.034,0.051,0.315,0.477,0.127,0.193,0.152,0.23,0.0,0.000
4,4294967295,2644,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567729551.981	,175.936,0.160000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.648,11394735,128.424,0.744,40.024,0.232,27.416,0.159,22.891,0.133,0.0,0.000
4,4294967295,2645,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729727.937	,1.260,0.064000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4014,0.034,0.056,0.284,0.466,0.121,0.2,0.147,0.241,0.0,0.000
4,4294967295,2646,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729729.217	,1.240,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,4139,0.034,0.054,0.292,0.466,0.124,0.198,0.149,0.237,0.0,0.000
4,4294967295,2647,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567729730.477	,175.677,0.010000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.766,11336549,128.424,0.748,40.267,0.234,27.177,0.158,21.923,0.128,0.0,0.000
4,4294967295,2648,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729906.174	,1.240,0.073000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,4198,0.034,0.053,0.316,0.497,0.118,0.186,0.143,0.224,0.0,0.000
4,4294967295,2649,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567729907.434	,1.280,0.010000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,4087,0.034,0.055,0.283,0.458,0.119,0.192,0.152,0.245,0.0,0.000
4,4294967295,2650,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567729908.734	,175.496,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.586,11324700,128.424,0.748,40.289,0.235,26.483,0.154,21.901,0.128,0.0,0.000
4,4294967295,2651,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730084.250	,1.260,0.004000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,4065,0.034,0.055,0.287,0.465,0.126,0.204,0.142,0.231,0.0,0.000
4,4294967295,2652,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730085.550	,1.280,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,4260,0.034,0.053,0.31,0.481,0.118,0.183,0.152,0.236,0.0,0.000
4,4294967295,2653,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567730086.850	,175.957,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.786,11337894,128.424,0.748,39.862,0.232,26.046,0.152,22.757,0.132,0.0,0.000
4,4294967295,2654,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730262.827	,1.280,0.043000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,3982,0.034,0.056,0.272,0.451,0.12,0.199,0.141,0.234,0.0,0.000
4,4294967295,2655,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730264.127	,1.340,0.220000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,4245,0.034,0.053,0.309,0.48,0.116,0.181,0.158,0.246,0.0,0.000
4,4294967295,2656,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567730265.487	,176.416,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.4,11378407,128.424,0.745,40.277,0.234,27.022,0.157,22.657,0.131,0.0,0.000
4,4294967295,2657,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730441.923	,1.280,0.084000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4223,0.034,0.053,0.313,0.49,0.123,0.192,0.143,0.224,0.0,0.000
4,4294967295,2658,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730443.223	,1.320,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,4272,0.034,0.052,0.303,0.468,0.127,0.197,0.151,0.234,0.0,0.000
4,4294967295,2659,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567730444.563	,176.456,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.842,11407559,128.424,0.743,40.633,0.235,26.712,0.155,22.825,0.132,0.0,0.000
4,4294967295,2660,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730621.059	,1.300,0.044000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,4150,0.034,0.054,0.303,0.482,0.121,0.193,0.148,0.236,0.0,0.000
4,4294967295,2661,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730622.379	,1.280,0.200000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,4181,0.034,0.054,0.299,0.471,0.124,0.195,0.149,0.235,0.0,0.000
4,4294967295,2662,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567730623.679	,175.577,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.842,11341602,128.424,0.747,40.61,0.236,26.349,0.153,21.983,0.128,0.0,0.000
4,4294967295,2663,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730799.276	,1.260,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4288,0.034,0.052,0.329,0.507,0.119,0.183,0.142,0.219,0.0,0.000
4,4294967295,2664,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730800.556	,1.260,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,3998,0.034,0.056,0.27,0.446,0.118,0.196,0.151,0.249,0.0,0.000
4,4294967295,2665,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567730801.836	,175.456,0.000000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.574,11323861,128.424,0.749,40.205,0.234,26.525,0.155,21.963,0.128,0.0,0.000
4,4294967295,2666,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730977.312	,1.260,0.044000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,4299,0.034,0.052,0.322,0.494,0.125,0.193,0.143,0.219,0.0,0.000
4,4294967295,2667,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567730978.592	,1.300,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,4331,0.034,0.052,0.32,0.487,0.119,0.181,0.153,0.233,0.0,0.000
4,4294967295,2668,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567730979.912	,176.657,0.200000,40,0,NO,"""4096,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4096,4096;4096,1;4096,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.742,11400976,128.424,0.743,40.439,0.234,27.058,0.157,22.808,0.132,0.0,0.000
4,4294967295,2669,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567731156.589	,1.260,0.000000,4,0,NO,"""4096,1""",FLOAT16,ND,"""4096,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,3981,0.034,0.056,0.272,0.452,0.12,0.198,0.141,0.233,0.0,0.000
